1.8125,
1.8125,
1.8125,
1.8125,
1.8125,
1.81249,
1.81249,
1.81248,
1.81248,
1.81247,
1.81246,
1.81246,
1.81245,
1.81244,
1.81243,
1.81241,
1.8124,
1.81239,
1.81238,
1.81236,
1.81235,
1.81233,
1.81231,
1.81229,
1.81228,
1.81226,
1.81224,
1.81221,
1.81219,
1.81217,
1.81215,
1.81212,
1.8121,
1.81207,
1.81204,
1.81202,
1.81199,
1.81196,
1.81193,
1.8119,
1.81187,
1.81184,
1.8118,
1.81177,
1.81173,
1.8117,
1.81166,
1.81163,
1.81159,
1.81155,
1.81151,
1.81147,
1.81143,
1.81139,
1.81135,
1.8113,
1.81126,
1.81121,
1.81117,
1.81112,
1.81108,
1.81103,
1.81098,
1.81093,
1.81088,
1.81083,
1.81078,
1.81072,
1.81067,
1.81062,
1.81056,
1.81051,
1.81045,
1.81039,
1.81033,
1.81028,
1.81022,
1.81016,
1.81009,
1.81003,
1.80997,
1.80991,
1.80984,
1.80978,
1.80971,
1.80964,
1.80958,
1.80951,
1.80944,
1.80937,
1.8093,
1.80923,
1.80916,
1.80909,
1.80901,
1.80894,
1.80886,
1.80879,
1.80871,
1.80863,
1.80856,
1.80848,
1.8084,
1.80832,
1.80824,
1.80815,
1.80807,
1.80799,
1.8079,
1.80782,
1.80773,
1.80765,
1.80756,
1.80747,
1.80738,
1.8073,
1.80721,
1.80711,
1.80702,
1.80693,
1.80684,
1.80674,
1.80665,
1.80655,
1.80646,
1.80636,
1.80626,
1.80617,
1.80607,
1.80597,
1.80587,
1.80577,
1.80566,
1.80556,
1.80546,
1.80535,
1.80525,
1.80514,
1.80504,
1.80493,
1.80482,
1.80472,
1.80461,
1.8045,
1.80439,
1.80427,
1.80416,
1.80405,
1.80394,
1.80382,
1.80371,
1.80359,
1.80348,
1.80336,
1.80324,
1.80312,
1.803,
1.80288,
1.80276,
1.80264,
1.80252,
1.8024,
1.80227,
1.80215,
1.80202,
1.8019,
1.80177,
1.80165,
1.80152,
1.80139,
1.80126,
1.80113,
1.801,
1.80087,
1.80074,
1.80061,
1.80047,
1.80034,
1.80021,
1.80007,
1.79993,
1.7998,
1.79966,
1.79952,
1.79938,
1.79925,
1.79911,
1.79897,
1.79882,
1.79868,
1.79854,
1.7984,
1.79825,
1.79811,
1.79796,
1.79782,
1.79767,
1.79752,
1.79738,
1.79723,
1.79708,
1.79693,
1.79678,
1.79663,
1.79647,
1.79632,
1.79617,
1.79602,
1.79586,
1.79571,
1.79555,
1.79539,
1.79524,
1.79508,
1.79492,
1.79476,
1.7946,
1.79444,
1.79428,
1.79412,
1.79396,
1.7938,
1.79363,
1.79347,
1.7933,
1.79314,
1.79297,
1.79281,
1.79264,
1.79247,
1.7923,
1.79214,
1.79197,
1.7918,
1.79163,
1.79145,
1.79128,
1.79111,
1.79094,
1.79076,
1.79059,
1.79041,
1.79024,
1.79006,
1.78989,
1.78971,
1.78953,
1.78935,
1.78917,
1.78899,
1.78881,
1.78863,
1.78845,
1.78827,
1.78809,
